X_element,C_wt%,Cr_wt%,N_wt%,Mn_wt%,Ni_wt%,Fe_wt% (balance),PREN,Strength_proxy_MPa,Cost_proxy_$_per_kg,Service_T_C (info),Mo_wt%,Si_wt%
Ni,0.03,27.5,0.0,9.5,1.0,61.97,27.5,323.89799365611066,2.8950390000000006,20,,
Ni,0.03,27.5,0.0,9.5,1.5,61.47,27.5,328.39289108394246,2.9645390000000003,20,,
Ni,0.03,27.5,0.0,9.5,2.0,60.97,27.5,332.18226490357256,3.0340390000000004,20,,
Ni,0.03,27.5,0.0,9.5,2.5,60.47,27.5,335.5207702577944,3.1035390000000005,20,,
Ni,0.03,27.5,0.0,9.5,3.0,59.97,27.5,338.5390098074882,3.173039,20,,
Ni,0.03,27.5,0.0,9.5,3.5,59.47,27.5,341.3145675238501,3.2425390000000003,20,,
Ni,0.03,27.5,0.0,9.5,4.0,58.97,27.5,343.89799365611066,3.3120390000000004,20,,
Ni,0.03,27.5,0.0,9.5,4.5,58.47,27.5,346.3244005273035,3.381539,20,,
Ni,0.03,27.5,0.0,9.5,5.0,57.97,27.5,348.61935320610644,3.4510390000000006,20,,
Ni,0.03,27.5,0.0,9.5,5.5,57.47,27.5,350.80215125434495,3.5205390000000003,20,,
Ni,0.03,27.5,0.0,9.5,6.0,56.97,27.5,352.8877885117742,3.5900390000000004,20,,
Ni,0.03,27.5,0.0,9.5,6.5,56.47,27.5,354.8881887920385,3.6595390000000005,20,,
Ni,0.03,27.5,0.0,9.5,7.0,55.97,27.5,356.81301987740244,3.729039,20,,
Ni,0.03,27.5,0.0,9.5,7.5,55.47,27.5,358.67024940662725,3.7985390000000003,20,,
Ni,0.03,27.5,0.0,9.5,8.0,54.97,27.5,360.46653615103446,3.8680390000000004,20,,
Ni,0.03,27.5,0.0,9.5,8.5,54.47,27.5,362.20751260456365,3.9375390000000006,20,,
Ni,0.03,27.5,0.0,9.5,9.0,53.97,27.5,363.89799365611066,4.007039000000001,20,,
Ni,0.03,27.5,0.0,9.5,9.5,53.47,27.5,365.5421336858004,4.076539,20,,
Ni,0.03,27.5,0.0,9.5,10.0,52.97,27.5,367.14354685947825,4.146039,20,,
Ni,0.03,27.5,0.0,10.0,0.0,62.47,27.5,305.89976012320795,2.7650390000000007,20,,
Ni,0.03,27.5,0.0,10.0,0.5,61.97,27.5,320.0418957469389,2.834539000000001,20,,
Ni,0.03,27.5,0.0,10.0,1.0,61.47,27.5,325.89976012320795,2.904039000000001,20,,
Ni,0.03,27.5,0.0,10.0,1.5,60.97,27.5,330.39465755103976,2.9735390000000006,20,,
Ni,0.03,27.5,0.0,10.0,2.0,60.47,27.5,334.18403137066986,3.0430390000000007,20,,
Ni,0.03,27.5,0.0,10.0,2.5,59.97,27.5,337.5225367248918,3.112539000000001,20,,
Ni,0.03,27.5,0.0,10.0,3.0,59.47,27.5,340.5407762745855,3.1820390000000005,20,,
Ni,0.03,27.5,0.0,10.0,3.5,58.97,27.5,343.3163339909474,3.2515390000000006,20,,
Ni,0.03,27.5,0.0,10.0,4.0,58.47,27.5,345.89976012320795,3.3210390000000007,20,,
Ni,0.03,27.5,0.0,10.0,4.5,57.97,27.5,348.3261669944008,3.3905390000000004,20,,
Ni,0.03,27.5,0.0,10.0,5.0,57.47,27.5,350.62111967320374,3.460039000000001,20,,
Ni,0.03,27.5,0.0,10.0,5.5,56.97,27.5,352.80391772144225,3.5295390000000006,20,,
Ni,0.03,27.5,0.0,10.0,6.0,56.47,27.5,354.8895549788715,3.5990390000000008,20,,
Ni,0.03,27.5,0.0,10.0,6.5,55.97,27.5,356.88995525913583,3.668539000000001,20,,
Ni,0.03,27.5,0.0,10.0,7.0,55.47,27.5,358.8147863444998,3.7380390000000006,20,,
Ni,0.03,27.5,0.0,10.0,7.5,54.97,27.5,360.67201587372455,3.8075390000000007,20,,
Ni,0.03,27.5,0.0,10.0,8.0,54.47,27.5,362.46830261813176,3.877039000000001,20,,
Ni,0.03,27.5,0.0,10.0,8.5,53.97,27.5,364.20927907166094,3.946539000000001,20,,
Ni,0.03,27.5,0.0,10.0,9.0,53.47,27.5,365.89976012320795,4.016039000000001,20,,
Ni,0.03,27.5,0.0,10.0,9.5,52.97,27.5,367.5439001528977,4.085539000000001,20,,
Ni,0.03,27.5,0.0,10.0,10.0,52.47,27.5,369.14531332657555,4.155039,20,,
Ni,0.03,27.5,0.0,10.5,0.0,61.97,27.5,307.8520773490967,2.7740390000000006,20,,
Ni,0.03,27.5,0.0,10.5,0.5,61.47,27.5,321.99421297282765,2.8435390000000007,20,,
Ni,0.03,27.5,0.0,10.5,1.0,60.97,27.5,327.8520773490967,2.9130390000000004,20,,
Ni,0.03,27.5,0.0,10.5,1.5,60.47,27.5,332.3469747769285,2.9825390000000005,20,,
Ni,0.03,27.5,0.0,10.5,2.0,59.97,27.5,336.1363485965586,3.0520390000000006,20,,
Ni,0.03,27.5,0.0,10.5,2.5,59.47,27.5,339.47485395078047,3.1215390000000007,20,,
Ni,0.03,27.5,0.0,10.5,3.0,58.97,27.5,342.49309350047423,3.1910390000000004,20,,
Ni,0.03,27.5,0.0,10.5,3.5,58.47,27.5,345.26865121683613,3.2605390000000005,20,,
Ni,0.03,27.5,0.0,10.5,4.0,57.97,27.5,347.8520773490967,3.3300390000000006,20,,
Ni,0.03,27.5,0.0,10.5,4.5,57.47,27.5,350.27848422028956,3.3995390000000008,20,,
Ni,0.03,27.5,0.0,10.5,5.0,56.97,27.5,352.5734368990925,3.4690390000000004,20,,
Ni,0.03,27.5,0.0,10.5,5.5,56.47,27.5,354.756234947331,3.5385390000000005,20,,
Ni,0.03,27.5,0.0,10.5,6.0,55.97,27.5,356.84187220476025,3.6080390000000007,20,,
Ni,0.03,27.5,0.0,10.5,6.5,55.47,27.5,358.8422724850245,3.677539000000001,20,,
Ni,0.03,27.5,0.0,10.5,7.0,54.97,27.5,360.7671035703885,3.747039000000001,20,,
Ni,0.03,27.5,0.0,10.5,7.5,54.47,27.5,362.6243330996133,3.8165390000000006,20,,
Ni,0.03,27.5,0.0,10.5,8.0,53.97,27.5,364.4206198440205,3.8860390000000007,20,,
Ni,0.03,27.5,0.0,10.5,8.5,53.47,27.5,366.1615962975497,3.955539000000001,20,,
Ni,0.03,27.5,0.0,10.5,9.0,52.97,27.5,367.8520773490967,4.0250390000000005,20,,
Ni,0.03,27.5,0.0,10.5,9.5,52.47,27.5,369.49621737878647,4.094539000000001,20,,
Ni,0.03,27.5,0.0,10.5,10.0,51.97,27.5,371.0976305524643,4.164039000000001,20,,
Ni,0.03,27.5,0.05,9.5,0.0,62.92,28.3,344.1472172511069,2.756114,20,,
Ni,0.03,27.5,0.05,9.5,0.5,62.42,28.3,358.28935287483785,2.8256140000000003,20,,
Ni,0.03,27.5,0.05,9.5,1.0,61.92,28.3,364.1472172511069,2.8951140000000004,20,,
Ni,0.03,27.5,0.05,9.5,1.5,61.42,28.3,368.6421146789387,2.964614,20,,
Ni,0.03,27.5,0.05,9.5,2.0,60.92,28.3,372.4314884985688,3.034114,20,,
Ni,0.03,27.5,0.05,9.5,2.5,60.42,28.3,375.76999385279066,3.1036140000000003,20,,
Ni,0.03,27.5,0.05,9.5,3.0,59.92,28.3,378.7882334024844,3.173114,20,,
Ni,0.03,27.5,0.05,9.5,3.5,59.42,28.3,381.5637911188463,3.242614,20,,
Ni,0.03,27.5,0.05,9.5,4.0,58.92,28.3,384.1472172511069,3.3121140000000002,20,,
Ni,0.03,27.5,0.05,9.5,4.5,58.42,28.3,386.57362412229975,3.381614,20,,
Ni,0.03,27.5,0.05,9.5,5.0,57.92,28.3,388.8685768011027,3.4511140000000005,20,,
Ni,0.03,27.5,0.05,9.5,5.5,57.42,28.3,391.0513748493412,3.520614,20,,
Ni,0.03,27.5,0.05,9.5,6.0,56.92,28.3,393.13701210677044,3.5901140000000002,20,,
Ni,0.03,27.5,0.05,9.5,6.5,56.42,28.3,395.1374123870347,3.6596140000000004,20,,
Ni,0.03,27.5,0.05,9.5,7.0,55.92,28.3,397.0622434723987,3.729114,20,,
Ni,0.03,27.5,0.05,9.5,7.5,55.42,28.3,398.9194730016235,3.798614,20,,
Ni,0.03,27.5,0.05,9.5,8.0,54.92,28.3,400.7157597460307,3.8681140000000003,20,,
Ni,0.03,27.5,0.05,9.5,8.5,54.42,28.3,402.4567361995599,3.9376140000000004,20,,
Ni,0.03,27.5,0.05,9.5,9.0,53.92,28.3,404.1472172511069,4.007114,20,,
Ni,0.03,27.5,0.05,9.5,9.5,53.42,28.3,405.79135728079666,4.076614,20,,
Ni,0.03,27.5,0.05,9.5,10.0,52.92,28.3,407.3927704544745,4.146114000000001,20,,
Ni,0.03,27.5,0.05,10.0,0.0,62.42,28.3,346.14898371820414,2.7651140000000005,20,,
Ni,0.03,27.5,0.05,10.0,0.5,61.92,28.3,360.2911193419351,2.8346140000000006,20,,
Ni,0.03,27.5,0.05,10.0,1.0,61.42,28.3,366.14898371820414,2.9041140000000008,20,,
Ni,0.03,27.5,0.05,10.0,1.5,60.92,28.3,370.64388114603594,2.9736140000000004,20,,
Ni,0.03,27.5,0.05,10.0,2.0,60.42,28.3,374.43325496566604,3.0431140000000005,20,,
Ni,0.03,27.5,0.05,10.0,2.5,59.92,28.3,377.7717603198879,3.1126140000000007,20,,
Ni,0.03,27.5,0.05,10.0,3.0,59.42,28.3,380.78999986958166,3.1821140000000003,20,,
Ni,0.03,27.5,0.05,10.0,3.5,58.92,28.3,383.56555758594357,3.2516140000000004,20,,
Ni,0.03,27.5,0.05,10.0,4.0,58.42,28.3,386.14898371820414,3.3211140000000006,20,,
Ni,0.03,27.5,0.05,10.0,4.5,57.92,28.3,388.575390589397,3.3906140000000002,20,,
Ni,0.03,27.5,0.05,10.0,5.0,57.42,28.3,390.8703432681999,3.460114000000001,20,,
Ni,0.03,27.5,0.05,10.0,5.5,56.92,28.3,393.0531413164384,3.5296140000000005,20,,
Ni,0.03,27.5,0.05,10.0,6.0,56.42,28.3,395.1387785738677,3.5991140000000006,20,,
Ni,0.03,27.5,0.05,10.0,6.5,55.92,28.3,397.13917885413196,3.6686140000000007,20,,
Ni,0.03,27.5,0.05,10.0,7.0,55.42,28.3,399.0640099394959,3.7381140000000004,20,,
Ni,0.03,27.5,0.05,10.0,7.5,54.92,28.3,400.9212394687207,3.8076140000000005,20,,
Ni,0.03,27.5,0.05,10.0,8.0,54.42,28.3,402.71752621312794,3.8771140000000006,20,,
Ni,0.03,27.5,0.05,10.0,8.5,53.92,28.3,404.4585026666571,3.9466140000000007,20,,
Ni,0.03,27.5,0.05,10.0,9.0,53.42,28.3,406.14898371820414,4.016114,20,,
Ni,0.03,27.5,0.05,10.0,9.5,52.92,28.3,407.7931237478939,4.0856140000000005,20,,
Ni,0.03,27.5,0.05,10.0,10.0,52.42,28.3,409.3945369215717,4.155114000000001,20,,
Ni,0.03,27.5,0.05,10.5,0.0,61.92,28.3,348.10130094409294,2.7741140000000004,20,,
Ni,0.03,27.5,0.05,10.5,0.5,61.42,28.3,362.2434365678239,2.8436140000000005,20,,
Ni,0.03,27.5,0.05,10.5,1.0,60.92,28.3,368.10130094409294,2.913114,20,,
Ni,0.03,27.5,0.05,10.5,1.5,60.42,28.3,372.59619837192474,2.9826140000000003,20,,
Ni,0.03,27.5,0.05,10.5,2.0,59.92,28.3,376.38557219155484,3.0521140000000004,20,,
Ni,0.03,27.5,0.05,10.5,2.5,59.42,28.3,379.7240775457767,3.1216140000000006,20,,
Ni,0.03,27.5,0.05,10.5,3.0,58.92,28.3,382.74231709547047,3.1911140000000002,20,,
Ni,0.03,27.5,0.05,10.5,3.5,58.42,28.3,385.51787481183237,3.2606140000000003,20,,
Ni,0.03,27.5,0.05,10.5,4.0,57.92,28.3,388.10130094409294,3.3301140000000005,20,,
Ni,0.03,27.5,0.05,10.5,4.5,57.42,28.3,390.5277078152858,3.3996140000000006,20,,
Ni,0.03,27.5,0.05,10.5,5.0,56.92,28.3,392.8226604940887,3.4691140000000003,20,,
Ni,0.03,27.5,0.05,10.5,5.5,56.42,28.3,395.00545854232723,3.5386140000000004,20,,
Ni,0.03,27.5,0.05,10.5,6.0,55.92,28.3,397.0910957997565,3.6081140000000005,20,,
Ni,0.03,27.5,0.05,10.5,6.5,55.42,28.3,399.09149608002076,3.6776140000000006,20,,
Ni,0.03,27.5,0.05,10.5,7.0,54.92,28.3,401.0163271653847,3.7471140000000007,20,,
Ni,0.03,27.5,0.05,10.5,7.5,54.42,28.3,402.87355669460953,3.8166140000000004,20,,
Ni,0.03,27.5,0.05,10.5,8.0,53.92,28.3,404.66984343901674,3.8861140000000005,20,,
Ni,0.03,27.5,0.05,10.5,8.5,53.42,28.3,406.41081989254593,3.9556140000000006,20,,
Ni,0.03,27.5,0.05,10.5,9.0,52.92,28.3,408.10130094409294,4.025114,20,,
Ni,0.03,27.5,0.05,10.5,9.5,52.42,28.3,409.7454409737827,4.094614,20,,
Ni,0.03,27.5,0.05,10.5,10.0,51.92,28.3,411.34685414746053,4.1641140000000005,20,,
Ni,0.03,27.5,0.1,9.5,0.0,62.87,29.1,360.8189915391415,2.7561890000000004,20,,
Ni,0.03,27.5,0.1,9.5,0.5,62.37,29.1,374.96112716287246,2.8256890000000006,20,,
Ni,0.03,27.5,0.1,9.5,1.0,61.87,29.1,380.8189915391415,2.8951890000000002,20,,
Ni,0.03,27.5,0.1,9.5,1.5,61.37,29.1,385.3138889669733,2.9646890000000004,20,,
Ni,0.03,27.5,0.1,9.5,2.0,60.87,29.1,389.1032627866034,3.0341890000000005,20,,
Ni,0.03,27.5,0.1,9.5,2.5,60.37,29.1,392.4417681408253,3.1036890000000006,20,,
Ni,0.03,27.5,0.1,9.5,3.0,59.87,29.1,395.46000769051903,3.1731890000000003,20,,
Ni,0.03,27.5,0.1,9.5,3.5,59.37,29.1,398.23556540688094,3.2426890000000004,20,,
Ni,0.03,27.5,0.1,9.5,4.0,58.87,29.1,400.8189915391415,3.3121890000000005,20,,
Ni,0.03,27.5,0.1,9.5,4.5,58.37,29.1,403.24539841033436,3.3816890000000006,20,,
Ni,0.03,27.5,0.1,9.5,5.0,57.87,29.1,405.5403510891373,3.4511890000000003,20,,
Ni,0.03,27.5,0.1,9.5,5.5,57.37,29.1,407.7231491373758,3.5206890000000004,20,,
Ni,0.03,27.5,0.1,9.5,6.0,56.87,29.1,409.80878639480505,3.5901890000000005,20,,
Ni,0.03,27.5,0.1,9.5,6.5,56.37,29.1,411.8091866750693,3.6596890000000006,20,,
Ni,0.03,27.5,0.1,9.5,7.0,55.87,29.1,413.7340177604333,3.7291890000000008,20,,
Ni,0.03,27.5,0.1,9.5,7.5,55.37,29.1,415.5912472896581,3.7986890000000004,20,,
Ni,0.03,27.5,0.1,9.5,8.0,54.87,29.1,417.3875340340653,3.8681890000000005,20,,
Ni,0.03,27.5,0.1,9.5,8.5,54.37,29.1,419.1285104875945,3.9376890000000007,20,,
Ni,0.03,27.5,0.1,9.5,9.0,53.87,29.1,420.8189915391415,4.007189,20,,
Ni,0.03,27.5,0.1,9.5,9.5,53.37,29.1,422.4631315688313,4.076689,20,,
Ni,0.03,27.5,0.1,9.5,10.0,52.87,29.1,424.0645447425091,4.146189000000001,20,,
Ni,0.03,27.5,0.1,10.0,0.0,62.37,29.1,362.82075800623875,2.765189000000001,20,,
Ni,0.03,27.5,0.1,10.0,0.5,61.87,29.1,376.9628936299697,2.834689000000001,20,,
Ni,0.03,27.5,0.1,10.0,1.0,61.37,29.1,382.82075800623875,2.9041890000000006,20,,
Ni,0.03,27.5,0.1,10.0,1.5,60.87,29.1,387.31565543407055,2.9736890000000007,20,,
Ni,0.03,27.5,0.1,10.0,2.0,60.37,29.1,391.10502925370065,3.043189000000001,20,,
Ni,0.03,27.5,0.1,10.0,2.5,59.87,29.1,394.4435346079225,3.112689000000001,20,,
Ni,0.03,27.5,0.1,10.0,3.0,59.37,29.1,397.4617741576163,3.1821890000000006,20,,
Ni,0.03,27.5,0.1,10.0,3.5,58.87,29.1,400.2373318739782,3.2516890000000007,20,,
Ni,0.03,27.5,0.1,10.0,4.0,58.37,29.1,402.82075800623875,3.321189000000001,20,,
Ni,0.03,27.5,0.1,10.0,4.5,57.87,29.1,405.2471648774316,3.390689000000001,20,,
Ni,0.03,27.5,0.1,10.0,5.0,57.37,29.1,407.54211755623453,3.4601890000000006,20,,
Ni,0.03,27.5,0.1,10.0,5.5,56.87,29.1,409.72491560447304,3.5296890000000007,20,,
Ni,0.03,27.5,0.1,10.0,6.0,56.37,29.1,411.8105528619023,3.599189000000001,20,,
Ni,0.03,27.5,0.1,10.0,6.5,55.87,29.1,413.81095314216657,3.668689000000001,20,,
Ni,0.03,27.5,0.1,10.0,7.0,55.37,29.1,415.73578422753053,3.738189000000001,20,,
Ni,0.03,27.5,0.1,10.0,7.5,54.87,29.1,417.59301375675534,3.8076890000000008,20,,
Ni,0.03,27.5,0.1,10.0,8.0,54.37,29.1,419.38930050116255,3.877189000000001,20,,
Ni,0.03,27.5,0.1,10.0,8.5,53.87,29.1,421.13027695469174,3.946689000000001,20,,
Ni,0.03,27.5,0.1,10.0,9.0,53.37,29.1,422.82075800623875,4.016189000000001,20,,
Ni,0.03,27.5,0.1,10.0,9.5,52.87,29.1,424.4648980359285,4.085689,20,,
Ni,0.03,27.5,0.1,10.0,10.0,52.37,29.1,426.06631120960634,4.155189000000001,20,,
Ni,0.03,27.5,0.1,10.5,0.0,61.87,29.1,364.77307523212755,2.7741890000000007,20,,
Ni,0.03,27.5,0.1,10.5,0.5,61.37,29.1,378.9152108558585,2.843689000000001,20,,
Ni,0.03,27.5,0.1,10.5,1.0,60.87,29.1,384.77307523212755,2.913189000000001,20,,
Ni,0.03,27.5,0.1,10.5,1.5,60.37,29.1,389.26797265995936,2.9826890000000006,20,,
Ni,0.03,27.5,0.1,10.5,2.0,59.87,29.1,393.05734647958946,3.0521890000000007,20,,
Ni,0.03,27.5,0.1,10.5,2.5,59.37,29.1,396.3958518338113,3.121689000000001,20,,
Ni,0.03,27.5,0.1,10.5,3.0,58.87,29.1,399.4140913835051,3.1911890000000005,20,,
Ni,0.03,27.5,0.1,10.5,3.5,58.37,29.1,402.189649099867,3.2606890000000006,20,,
Ni,0.03,27.5,0.1,10.5,4.0,57.87,29.1,404.77307523212755,3.3301890000000007,20,,
Ni,0.03,27.5,0.1,10.5,4.5,57.37,29.1,407.1994821033204,3.3996890000000004,20,,
Ni,0.03,27.5,0.1,10.5,5.0,56.87,29.1,409.49443478212334,3.469189000000001,20,,
Ni,0.03,27.5,0.1,10.5,5.5,56.37,29.1,411.67723283036185,3.5386890000000006,20,,
Ni,0.03,27.5,0.1,10.5,6.0,55.87,29.1,413.7628700877911,3.6081890000000008,20,,
Ni,0.03,27.5,0.1,10.5,6.5,55.37,29.1,415.7632703680554,3.677689000000001,20,,
Ni,0.03,27.5,0.1,10.5,7.0,54.87,29.1,417.68810145341934,3.7471890000000005,20,,
Ni,0.03,27.5,0.1,10.5,7.5,54.37,29.1,419.54533098264415,3.8166890000000007,20,,
Ni,0.03,27.5,0.1,10.5,8.0,53.87,29.1,421.34161772705136,3.886189000000001,20,,
Ni,0.03,27.5,0.1,10.5,8.5,53.37,29.1,423.08259418058054,3.955689000000001,20,,
Ni,0.03,27.5,0.1,10.5,9.0,52.87,29.1,424.77307523212755,4.025189000000001,20,,
Ni,0.03,27.5,0.1,10.5,9.5,52.37,29.1,426.4172152618173,4.094689000000001,20,,
Ni,0.03,27.5,0.1,10.5,10.0,51.87,29.1,428.01862843549515,4.164189,20,,
Ni,0.03,27.5,0.15,9.5,0.0,62.82,29.9,373.6116938878441,2.7562640000000003,20,,
Ni,0.03,27.5,0.15,9.5,0.5,62.32,29.9,387.7538295115751,2.8257640000000004,20,,
Ni,0.03,27.5,0.15,9.5,1.0,61.82,29.9,393.6116938878441,2.895264,20,,
Ni,0.03,27.5,0.15,9.5,1.5,61.32,29.9,398.1065913156759,2.964764,20,,
Ni,0.03,27.5,0.15,9.5,2.0,60.82,29.9,401.895965135306,3.0342640000000003,20,,
Ni,0.03,27.5,0.15,9.5,2.5,60.32,29.9,405.2344704895279,3.1037640000000004,20,,
Ni,0.03,27.5,0.15,9.5,3.0,59.82,29.9,408.25271003922165,3.173264,20,,
Ni,0.03,27.5,0.15,9.5,3.5,59.32,29.9,411.02826775558356,3.242764,20,,
Ni,0.03,27.5,0.15,9.5,4.0,58.82,29.9,413.6116938878441,3.3122640000000003,20,,
Ni,0.03,27.5,0.15,9.5,4.5,58.32,29.9,416.038100759037,3.3817640000000004,20,,
Ni,0.03,27.5,0.15,9.5,5.0,57.82,29.9,418.3330534378399,3.451264,20,,
Ni,0.03,27.5,0.15,9.5,5.5,57.32,29.9,420.5158514860784,3.5207640000000002,20,,
Ni,0.03,27.5,0.15,9.5,6.0,56.82,29.9,422.6014887435077,3.5902640000000003,20,,
Ni,0.03,27.5,0.15,9.5,6.5,56.32,29.9,424.60188902377195,3.6597640000000005,20,,
Ni,0.03,27.5,0.15,9.5,7.0,55.82,29.9,426.5267201091359,3.7292640000000006,20,,
Ni,0.03,27.5,0.15,9.5,7.5,55.32,29.9,428.3839496383607,3.7987640000000003,20,,
Ni,0.03,27.5,0.15,9.5,8.0,54.82,29.9,430.18023638276793,3.8682640000000004,20,,
Ni,0.03,27.5,0.15,9.5,8.5,54.32,29.9,431.9212128362971,3.9377640000000005,20,,
Ni,0.03,27.5,0.15,9.5,9.0,53.82,29.9,433.6116938878441,4.007264,20,,
Ni,0.03,27.5,0.15,9.5,9.5,53.32,29.9,435.2558339175339,4.076764000000001,20,,
Ni,0.03,27.5,0.15,9.5,10.0,52.82,29.9,436.8572470912117,4.146264,20,,
Ni,0.03,27.5,0.15,10.0,0.0,62.32,29.9,375.6134603549414,2.7652640000000006,20,,
Ni,0.03,27.5,0.15,10.0,0.5,61.82,29.9,389.7555959786724,2.8347640000000007,20,,
Ni,0.03,27.5,0.15,10.0,1.0,61.32,29.9,395.6134603549414,2.9042640000000004,20,,
Ni,0.03,27.5,0.15,10.0,1.5,60.82,29.9,400.1083577827732,2.9737640000000005,20,,
Ni,0.03,27.5,0.15,10.0,2.0,60.32,29.9,403.8977316024033,3.0432640000000006,20,,
Ni,0.03,27.5,0.15,10.0,2.5,59.82,29.9,407.23623695662525,3.1127640000000008,20,,
Ni,0.03,27.5,0.15,10.0,3.0,59.32,29.9,410.25447650631895,3.1822640000000004,20,,
Ni,0.03,27.5,0.15,10.0,3.5,58.82,29.9,413.03003422268085,3.2517640000000005,20,,
Ni,0.03,27.5,0.15,10.0,4.0,58.32,29.9,415.6134603549414,3.3212640000000007,20,,
Ni,0.03,27.5,0.15,10.0,4.5,57.82,29.9,418.0398672261343,3.3907640000000008,20,,
Ni,0.03,27.5,0.15,10.0,5.0,57.32,29.9,420.3348199049372,3.4602640000000005,20,,
Ni,0.03,27.5,0.15,10.0,5.5,56.82,29.9,422.5176179531757,3.5297640000000006,20,,
Ni,0.03,27.5,0.15,10.0,6.0,56.32,29.9,424.60325521060497,3.5992640000000007,20,,
Ni,0.03,27.5,0.15,10.0,6.5,55.82,29.9,426.6036554908693,3.668764000000001,20,,
Ni,0.03,27.5,0.15,10.0,7.0,55.32,29.9,428.52848657623326,3.738264000000001,20,,
Ni,0.03,27.5,0.15,10.0,7.5,54.82,29.9,430.385716105458,3.8077640000000006,20,,
Ni,0.03,27.5,0.15,10.0,8.0,54.32,29.9,432.1820028498652,3.8772640000000007,20,,
Ni,0.03,27.5,0.15,10.0,8.5,53.82,29.9,433.9229793033944,3.946764000000001,20,,
Ni,0.03,27.5,0.15,10.0,9.0,53.32,29.9,435.6134603549414,4.0162640000000005,20,,
Ni,0.03,27.5,0.15,10.0,9.5,52.82,29.9,437.2576003846312,4.085764000000001,20,,
Ni,0.03,27.5,0.15,10.0,10.0,52.32,29.9,438.859013558309,4.155264000000001,20,,
Ni,0.03,27.5,0.15,10.5,0.0,61.82,29.9,377.5657775808302,2.7742640000000005,20,,
Ni,0.03,27.5,0.15,10.5,0.5,61.32,29.9,391.7079132045611,2.8437640000000006,20,,
Ni,0.03,27.5,0.15,10.5,1.0,60.82,29.9,397.5657775808302,2.9132640000000007,20,,
Ni,0.03,27.5,0.15,10.5,1.5,60.32,29.9,402.060675008662,2.9827640000000004,20,,
Ni,0.03,27.5,0.15,10.5,2.0,59.82,29.9,405.8500488282921,3.0522640000000005,20,,
Ni,0.03,27.5,0.15,10.5,2.5,59.32,29.9,409.18855418251394,3.1217640000000006,20,,
Ni,0.03,27.5,0.15,10.5,3.0,58.82,29.9,412.2067937322077,3.1912640000000003,20,,
Ni,0.03,27.5,0.15,10.5,3.5,58.32,29.9,414.9823514485696,3.2607640000000004,20,,
Ni,0.03,27.5,0.15,10.5,4.0,57.82,29.9,417.5657775808302,3.3302640000000006,20,,
Ni,0.03,27.5,0.15,10.5,4.5,57.32,29.9,419.992184452023,3.3997640000000002,20,,
Ni,0.03,27.5,0.15,10.5,5.0,56.82,29.9,422.28713713082595,3.469264000000001,20,,
Ni,0.03,27.5,0.15,10.5,5.5,56.32,29.9,424.46993517906446,3.5387640000000005,20,,
Ni,0.03,27.5,0.15,10.5,6.0,55.82,29.9,426.5555724364937,3.6082640000000006,20,,
Ni,0.03,27.5,0.15,10.5,6.5,55.32,29.9,428.555972716758,3.6777640000000007,20,,
Ni,0.03,27.5,0.15,10.5,7.0,54.82,29.9,430.48080380212195,3.7472640000000004,20,,
Ni,0.03,27.5,0.15,10.5,7.5,54.32,29.9,432.33803333134676,3.8167640000000005,20,,
Ni,0.03,27.5,0.15,10.5,8.0,53.82,29.9,434.134320075754,3.8862640000000006,20,,
Ni,0.03,27.5,0.15,10.5,8.5,53.32,29.9,435.87529652928316,3.9557640000000007,20,,
Ni,0.03,27.5,0.15,10.5,9.0,52.82,29.9,437.5657775808302,4.025264,20,,
Ni,0.03,27.5,0.15,10.5,9.5,52.32,29.9,439.20991761051994,4.0947640000000005,20,,
Ni,0.03,27.5,0.15,10.5,10.0,51.82,29.9,440.81133078419776,4.164264000000001,20,,
Ni,0.03,28.0,0.0,9.5,0.0,62.47,28.0,305.5590370008555,2.8030390000000005,20,,
Ni,0.03,28.0,0.0,9.5,0.5,61.97,28.0,319.70117262458643,2.8725390000000006,20,,
Ni,0.03,28.0,0.0,9.5,1.0,61.47,28.0,325.5590370008555,2.9420390000000003,20,,
Ni,0.03,28.0,0.0,9.5,1.5,60.97,28.0,330.0539344286873,3.0115390000000004,20,,
Ni,0.03,28.0,0.0,9.5,2.0,60.47,28.0,333.8433082483174,3.0810390000000005,20,,
Ni,0.03,28.0,0.0,9.5,2.5,59.97,28.0,337.18181360253925,3.1505390000000006,20,,
Ni,0.03,28.0,0.0,9.5,3.0,59.47,28.0,340.200053152233,3.2200390000000003,20,,
Ni,0.03,28.0,0.0,9.5,3.5,58.97,28.0,342.9756108685949,3.2895390000000004,20,,
Ni,0.03,28.0,0.0,9.5,4.0,58.47,28.0,345.5590370008555,3.3590390000000006,20,,
Ni,0.03,28.0,0.0,9.5,4.5,57.97,28.0,347.98544387204834,3.4285390000000007,20,,
Ni,0.03,28.0,0.0,9.5,5.0,57.47,28.0,350.28039655085126,3.4980390000000003,20,,
Ni,0.03,28.0,0.0,9.5,5.5,56.97,28.0,352.4631945990898,3.5675390000000005,20,,
Ni,0.03,28.0,0.0,9.5,6.0,56.47,28.0,354.54883185651903,3.6370390000000006,20,,
Ni,0.03,28.0,0.0,9.5,6.5,55.97,28.0,356.5492321367833,3.7065390000000007,20,,
Ni,0.03,28.0,0.0,9.5,7.0,55.47,28.0,358.47406322214727,3.776039000000001,20,,
